"PGS","PHENO","GEN_MOD","VAR","proband","paternal","maternal","gp","gm"
"BMI_UKB","NonHDL",3,"paternal",-0.000473172161343823,0.00170505645375423,0.000349607381828134,-0.000996671588119167,-6.62413283369211e-06
"BMI_UKB","NonHDL",3,"maternal",-0.000466347564446709,0.000349607381828134,0.00174106491481119,-5.25884174223442e-05,-0.000983815007607716
"BMI_UKB","NonHDL",3,"gp",9.45245911859155e-06,-0.000996671588119167,-5.25884174223441e-05,0.00125716634835662,-0.000163928570607544
"BMI_UKB","NonHDL",3,"gm",-7.72402093048443e-06,-6.62413283369192e-06,-0.000983815007607716,-0.000163928570607544,0.00126965878222183
"BMI_UKB","FEV1",1,"proband",0.000550978270742375,NA,NA,NA,NA
"BMI_UKB","FEV1",2,"proband",0.000883985912516276,-0.0004505415208239,-0.0004517379896851,NA,NA
"BMI_UKB","FEV1",2,"paternal",-0.000450541520823899,0.0010069184759587,0.000190873419901779,NA,NA
"BMI_UKB","FEV1",2,"maternal",-0.0004517379896851,0.000190873419901779,0.00106131317051459,NA,NA
"BMI_UKB","FEV1",3,"proband",0.000884723026709823,-0.000461943914572597,-0.000450343817932599,1.42951313158011e-05,-4.77701789103624e-06
"BMI_UKB","FEV1",3,"paternal",-0.000461943914572597,0.00196347006548315,0.000385325622197592,-0.00116902002994292,-2.70056652721276e-05
"BMI_UKB","FEV1",3,"maternal",-0.000450343817932598,0.000385325622197591,0.00200800544438337,-7.88139330300192e-05,-0.00116571647674552
"BMI_UKB","FEV1",3,"gp",1.42951313158012e-05,-0.00116902002994292,-7.88139330300195e-05,0.00145964231941005,-0.000171090974568032
"BMI_UKB","FEV1",3,"gm",-4.77701789103674e-06,-2.70056652721272e-05,-0.00116571647674552,-0.000171090974568032,0.00148813791178207
"CPDcur_UKB","HGT",1,"proband",0.000459874552152626,NA,NA,NA,NA
"CPDcur_UKB","HGT",2,"proband",0.000640052424352125,-0.000315523537334269,-0.000317772013953855,NA,NA
"CPDcur_UKB","HGT",2,"paternal",-0.000315523537334269,0.00096006775943172,0.000186188078252421,NA,NA
"CPDcur_UKB","HGT",2,"maternal",-0.000317772013953855,0.000186188078252421,0.000900946761733596,NA,NA
"CPDcur_UKB","HGT",3,"proband",0.000639421670185208,-0.000302260195816458,-0.000318928183328705,-1.83169429874678e-05,5.89854274816134e-06
"CPDcur_UKB","HGT",3,"paternal",-0.000302260195816458,0.00201678039726579,0.000465175304299427,-0.00137350643482008,-0.000155661145533224
"CPDcur_UKB","HGT",3,"maternal",-0.000318928183328705,0.000465175304299427,0.00156694345268617,-0.000158306756522698,-0.000979215125408121
"CPDcur_UKB","HGT",3,"gp",-1.83169429874675e-05,-0.00137350643482008,-0.000158306756522698,0.00185302393169228,-0.000121082896873328
"CPDcur_UKB","HGT",3,"gm",5.89854274816113e-06,-0.000155661145533224,-0.000979215125408121,-0.000121082896873328,0.00150550383104726
"CPDcur_UKB","EA",1,"proband",0.00052014723520434,NA,NA,NA,NA
"CPDcur_UKB","EA",2,"proband",0.000813233759766741,-0.000399192381985079,-0.000401269493869818,NA,NA
"CPDcur_UKB","EA",2,"paternal",-0.000399192381985079,0.000890761866032261,0.000225030388611511,NA,NA
"CPDcur_UKB","EA",2,"maternal",-0.000401269493869818,0.000225030388611511,0.000846361576967143,NA,NA
"CPDcur_UKB","EA",3,"proband",0.000814044115634142,-0.000385721408474394,-0.000404975506956397,-2.0152596969561e-05,8.867350892872e-06
"CPDcur_UKB","EA",3,"paternal",-0.000385721408474394,0.00181808501187859,0.000461085760831919,-0.00120228702304057,-0.00013288300502083
"CPDcur_UKB","EA",3,"maternal",-0.000404975506956397,0.000461085760831919,0.00143432502464747,-0.000128515885702343,-0.00085621113042812
"CPDcur_UKB","EA",3,"gp",-2.01525969695611e-05,-0.00120228702304057,-0.000128515885702343,0.00162017294415042,-0.000104696480680603
"CPDcur_UKB","EA",3,"gm",8.86735089287189e-06,-0.00013288300502083,-0.000856211130428119,-0.000104696480680603,0.00130223698240191
"CPDcur_UKB","COG",1,"proband",0.000854360069136727,NA,NA,NA,NA
"CPDcur_UKB","COG",2,"proband",0.00138574084695899,-0.00069828509201067,-0.0006831107278088,NA,NA
"CPDcur_UKB","COG",2,"paternal",-0.00069828509201067,0.00145372066806002,0.000399107257372979,NA,NA
"CPDcur_UKB","COG",2,"maternal",-0.0006831107278088,0.000399107257372979,0.00133228985476146,NA,NA
"CPDcur_UKB","COG",3,"proband",0.00138866142187682,-0.000641435852136085,-0.000683346368152076,-8.02710342789098e-05,1.20907798483672e-05
"CPDcur_UKB","COG",3,"paternal",-0.000641435852136084,0.00296296644477382,0.000735662445964325,-0.00199086275121733,-0.000220200163098874
"CPDcur_UKB","COG",3,"maternal",-0.000683346368152075,0.000735662445964325,0.00212795705943207,-0.00016223740058169,-0.00120858308065286
"CPDcur_UKB","COG",3,"gp",-8.02710342789113e-05,-0.00199086275121733,-0.000162237400581689,0.00273458806777554,-0.000162003052772113
"CPDcur_UKB","COG",3,"gm",1.20907798483665e-05,-0.000220200163098874,-0.00120858308065286,-0.000162003052772112,0.00189591110793814
"CPDcur_UKB","AFB",1,"proband",0.00145337678570987,NA,NA,NA,NA
"CPDcur_UKB","AFB",2,"proband",0.00264150968306525,-0.0012832401077323,-0.00126580941049195,NA,NA
"CPDcur_UKB","AFB",2,"paternal",-0.0012832401077323,0.00216052567041861,0.000591347525365415,NA,NA
"CPDcur_UKB","AFB",2,"maternal",-0.00126580941049195,0.000591347525365415,0.00213728325996336,NA,NA
"CPDcur_UKB","AFB",3,"proband",0.00263303120763731,-0.00123686863223751,-0.00131457921328142,-7.07246809079793e-05,8.98588793185238e-05
"CPDcur_UKB","AFB",3,"paternal",-0.00123686863223751,0.00410306059488902,0.000988690462105903,-0.00254501242004476,-7.09637293124597e-05
"CPDcur_UKB","AFB",3,"maternal",-0.00131457921328142,0.000988690462105903,0.00382569953551588,-5.23190441928409e-05,-0.00237664853544965
"CPDcur_UKB","AFB",3,"gp",-7.07246809079777e-05,-0.00254501242004476,-5.23190441928408e-05,0.00344310178898696,-0.000588852193421932
"CPDcur_UKB","AFB",3,"gm",8.98588793185247e-05,-7.09637293124604e-05,-0.00237664853544965,-0.000588852193421931,0.00344358350914231
"CPDcur_UKB","NEB",1,"proband",0.000946837470813865,NA,NA,NA,NA
"CPDcur_UKB","NEB",2,"proband",0.00176183518314079,-0.000842226356622633,-0.000861739022524332,NA,NA
"CPDcur_UKB","NEB",2,"paternal",-0.000842226356622633,0.00136675457985105,0.000433471625313242,NA,NA
"CPDcur_UKB","NEB",2,"maternal",-0.000861739022524332,0.000433471625313242,0.00133191201628764,NA,NA
"CPDcur_UKB","NEB",3,"proband",0.00176584090222303,-0.000858677641119916,-0.000903027301523162,8.24746437962061e-06,5.71521757237992e-05
"CPDcur_UKB","NEB",3,"paternal",-0.000858677641119916,0.00265734468474595,0.000670954231501754,-0.00164088120789069,-6.55206466231094e-06
"CPDcur_UKB","NEB",3,"maternal",-0.000903027301523162,0.000670954231501754,0.00217365285009752,-6.00770445355048e-05,-0.00121291719007776
"CPDcur_UKB","NEB",3,"gp",8.24746437962023e-06,-0.00164088120789069,-6.00770445355048e-05,0.0021649510011601,-0.000360322253709243
"CPDcur_UKB","NEB",3,"gm",5.71521757237991e-05,-6.55206466231058e-06,-0.00121291719007776,-0.000360322253709243,0.00184649447730911
"CPDcur_UKB","EVSMK",1,"proband",0.00053066020123434,NA,NA,NA,NA
"CPDcur_UKB","EVSMK",2,"proband",0.000875799727143745,-0.000429730328840452,-0.000432111152957544,NA,NA
"CPDcur_UKB","EVSMK",2,"paternal",-0.000429730328840452,0.000858366146681021,0.000235624753019696,NA,NA
"CPDcur_UKB","EVSMK",2,"maternal",-0.000432111152957544,0.000235624753019696,0.000822601069588605,NA,NA
"CPDcur_UKB","EVSMK",3,"proband",0.000876309739913447,-0.000416506246634373,-0.000437157406792773,-1.99554763801585e-05,1.09858663753899e-05
"CPDcur_UKB","EVSMK",3,"paternal",-0.000416506246634373,0.00174041243246532,0.000453237162553648,-0.00114056269202113,-0.000116707385381247
"CPDcur_UKB","EVSMK",3,"maternal",-0.000437157406792773,0.000453237162553649,0.00138057132787976,-0.000112148975154052,-0.00080923490717348
"CPDcur_UKB","EVSMK",3,"gp",-1.99554763801591e-05,-0.00114056269202113,-0.000112148975154052,0.00153047198174238,-0.000110528275448781
"CPDcur_UKB","EVSMK",3,"gm",1.09858663753899e-05,-0.000116707385381247,-0.00080923490717348,-0.000110528275448781,0.00122199570227143
"CPDcur_UKB","CPD.Max",1,"proband",0.000522610462107851,NA,NA,NA,NA
"CPDcur_UKB","CPD.Max",2,"proband",0.000876840853127484,-0.000429823783431163,-0.000432861976775785,NA,NA
"CPDcur_UKB","CPD.Max",2,"paternal",-0.000429823783431163,0.000835695659604701,0.000232752114561981,NA,NA
"CPDcur_UKB","CPD.Max",2,"maternal",-0.000432861976775785,0.000232752114561981,0.000803046214942347,NA,NA
"CPDcur_UKB","CPD.Max",3,"proband",0.000876875101979947,-0.000418637783059584,-0.000439184132404823,-1.73477275559959e-05,1.27560804988727e-05
"CPDcur_UKB","CPD.Max",3,"paternal",-0.000418637783059584,0.00169543575347211,0.000442172744793362,-0.00110966179665406,-0.000105868386086589
"CPDcur_UKB","CPD.Max",3,"maternal",-0.000439184132404822,0.000442172744793363,0.00134829888968746,-0.000103251180286194,-0.000788018220204243
"CPDcur_UKB","CPD.Max",3,"gp",-1.73477275559963e-05,-0.00110966179665406,-0.000103251180286194,0.0014855112162196,-0.000119665768508262
"CPDcur_UKB","CPD.Max",3,"gm",1.27560804988726e-05,-0.00010586838608659,-0.000788018220204244,-0.000119665768508261,0.00118493138012802
"CPDcur_UKB","CPD.Cur",1,"proband",0.0005225965048367,NA,NA,NA,NA
"CPDcur_UKB","CPD.Cur",2,"proband",0.00090482913337976,-0.000443617445336946,-0.000446170928935261,NA,NA
"CPDcur_UKB","CPD.Cur",2,"paternal",-0.000443617445336946,0.000813150952197861,0.000239394765047079,NA,NA
"CPDcur_UKB","CPD.Cur",2,"maternal",-0.000446170928935261,0.000239394765047079,0.000784181400803645,NA,NA
"CPDcur_UKB","CPD.Cur",3,"proband",0.000905711577309704,-0.000432389829330468,-0.000452827108816271,-1.78879628207048e-05,1.26373547559704e-05
"CPDcur_UKB","CPD.Cur",3,"paternal",-0.000432389829330468,0.00164309938612045,0.000437934017172339,-0.00106704127276222,-0.000100049789176702
"CPDcur_UKB","CPD.Cur",3,"maternal",-0.000452827108816271,0.00043793401717234,0.00131133344878224,-9.59015546419792e-05,-0.000757009884902165
"CPDcur_UKB","CPD.Cur",3,"gp",-1.78879628207046e-05,-0.00106704127276222,-9.59015546419792e-05,0.00142754327243308,-0.00011555642712295
"CPDcur_UKB","CPD.Cur",3,"gm",1.26373547559704e-05,-0.000100049789176702,-0.000757009884902165,-0.00011555642712295,0.00113554340364743
"CPDcur_UKB","CESD",1,"proband",0.000520816888033381,NA,NA,NA,NA
"CPDcur_UKB","CESD",2,"proband",0.000928479188693542,-0.000455329571541424,-0.000457944705000244,NA,NA
"CPDcur_UKB","CESD",2,"paternal",-0.000455329571541424,0.00079252568017088,0.000242972017599533,NA,NA
"CPDcur_UKB","CESD",2,"maternal",-0.000457944705000244,0.000242972017599533,0.000768004034894812,NA,NA
"CPDcur_UKB","CESD",3,"proband",0.000928679649495822,-0.000442318189629771,-0.000464787196375071,-1.97743436582507e-05,1.35359012159418e-05
"CPDcur_UKB","CESD",3,"paternal",-0.000442318189629771,0.00161164007809289,0.000429668166641236,-0.00104517347596275,-9.46284259447167e-05
"CPDcur_UKB","CESD",3,"maternal",-0.000464787196375072,0.000429668166641237,0.00127672667521536,-8.46195859829412e-05,-0.000728388626560053
"CPDcur_UKB","CESD",3,"gp",-1.97743436582512e-05,-0.00104517347596275,-8.46195859829407e-05,0.00138607994908778,-0.000112861076560354
"CPDcur_UKB","CESD",3,"gm",1.35359012159424e-05,-9.46284259447174e-05,-0.000728388626560053,-0.000112861076560354,0.00108460404723535
"CPDcur_UKB","MDD",1,"proband",0.000499876400854451,NA,NA,NA,NA
"CPDcur_UKB","MDD",2,"proband",0.000933386197469552,-0.000457064919786908,-0.000460477592224012,NA,NA
"CPDcur_UKB","MDD",2,"paternal",-0.000457064919786908,0.000740016513292464,0.000241340699768394,NA,NA
"CPDcur_UKB","MDD",2,"maternal",-0.000460477592224012,0.000241340699768394,0.000722408109117209,NA,NA
"CPDcur_UKB","MDD",3,"proband",0.000933790359406874,-0.000445385157791088,-0.00046819027914378,-1.82602489465944e-05,1.42864275707897e-05
"CPDcur_UKB","MDD",3,"paternal",-0.000445385157791089,0.00150036697816908,0.000406525265041457,-0.000964868225395008,-7.86436013063091e-05
"CPDcur_UKB","MDD",3,"maternal",-0.00046819027914378,0.000406525265041457,0.00119346523256853,-6.80082570583206e-05,-0.000670209003242856
"CPDcur_UKB","MDD",3,"gp",-1.82602489465939e-05,-0.000964868225395008,-6.80082570583207e-05,0.00127442629174757,-0.000114065442584884
"CPDcur_UKB","MDD",3,"gm",1.42864275707895e-05,-7.8643601306309e-05,-0.000670209003242856,-0.000114065442584883,0.00099259542215086
"CPDcur_UKB","BMI",1,"proband",0.000530640754792903,NA,NA,NA,NA
"CPDcur_UKB","BMI",2,"proband",0.000827507283991691,-0.00040570213067419,-0.000409612434521385,NA,NA
"CPDcur_UKB","BMI",2,"paternal",-0.00040570213067419,0.000917631028747139,0.000223198895009828,NA,NA
"CPDcur_UKB","BMI",2,"maternal",-0.000409612434521385,0.000223198895009828,0.000874554088223337,NA,NA
"CPDcur_UKB","BMI",3,"proband",0.000827934103399834,-0.000394632071936438,-0.000415807345461578,-1.73695859745045e-05,1.23371804976418e-05
"CPDcur_UKB","BMI",3,"paternal",-0.000394632071936438,0.00189806268348721,0.000470227694530821,-0.0012650926621314,-0.000127794441869974
"CPDcur_UKB","BMI",3,"maternal",-0.000415807345461577,0.000470227694530821,0.00149693527361324,-0.000128441065706357,-0.000900410029918225
"CPDcur_UKB","BMI",3,"gp",-1.73695859745044e-05,-0.0012650926621314,-0.000128441065706357,0.00169721941358039,-0.000130435026668754
"CPDcur_UKB","BMI",3,"gm",1.23371804976415e-05,-0.000127794441869974,-0.000900410029918225,-0.000130435026668754,0.00136263708841366
"CPDcur_UKB","DBP",1,"proband",0.000523074742909155,NA,NA,NA,NA
"CPDcur_UKB","DBP",2,"proband",0.000891134840149198,-0.000435468813360689,-0.000440839837269816,NA,NA
"CPDcur_UKB","DBP",2,"paternal",-0.000435468813360689,0.000829547722191632,0.000230400115347304,NA,NA
"CPDcur_UKB","DBP",2,"maternal",-0.000440839837269816,0.000230400115347304,0.00080045086831999,NA,NA
"CPDcur_UKB","DBP",3,"proband",0.000891527034406256,-0.000428410279837243,-0.000450666938044931,-1.29528097475793e-05,1.67080415102672e-05
"CPDcur_UKB","DBP",3,"paternal",-0.000428410279837243,0.00170411657187518,0.000436479369470499,-0.00111754969196906,-9.10395890632094e-05
"CPDcur_UKB","DBP",3,"maternal",-0.000450666938044931,0.000436479369470499,0.00135595148830677,-9.14475963914513e-05,-0.000793066556886993
"CPDcur_UKB","DBP",3,"gp",-1.29528097475794e-05,-0.00111754969196906,-9.14475963914511e-05,0.00148631141701304,-0.000145260331105246
"CPDcur_UKB","DBP",3,"gm",1.67080415102674e-05,-9.10395890632097e-05,-0.000793066556886993,-0.000145260331105246,0.00118395619035795
"CPDcur_UKB","SBP",1,"proband",0.00052295432830583,NA,NA,NA,NA
"CPDcur_UKB","SBP",2,"proband",0.000873396553791944,-0.000426760180171758,-0.00043238068099163,NA,NA
"CPDcur_UKB","SBP",2,"paternal",-0.000426760180171758,0.000844997153751964,0.000226019198704366,NA,NA
"CPDcur_UKB","SBP",2,"maternal",-0.00043238068099163,0.000226019198704366,0.000813477809697907,NA,NA
"CPDcur_UKB","SBP",3,"proband",0.000874281251889945,-0.0004201346304276,-0.000442490140816257,-1.27345387977737e-05,1.67459579274754e-05
"CPDcur_UKB","SBP",3,"paternal",-0.000420134630427601,0.00174755846413501,0.000440919095127039,-0.00115212569286417,-9.53357785690579e-05
"CPDcur_UKB","SBP",3,"maternal",-0.000442490140816257,0.00044091909512704,0.00138758082567309,-9.67287398960174e-05,-0.000818370954855817
"CPDcur_UKB","SBP",3,"gp",-1.27345387977734e-05,-0.00115212569286417,-9.67287398960171e-05,0.00153320803859023,-0.000149184244148585
"CPDcur_UKB","SBP",3,"gm",1.67459579274759e-05,-9.53357785690585e-05,-0.000818370954855818,-0.000149184244148585,0.00122327743730053
"CPDcur_UKB","BG.Fast",1,"proband",0.000509180362679092,NA,NA,NA,NA
"CPDcur_UKB","BG.Fast",2,"proband",0.000928257892757463,-0.000454264393746924,-0.000457226435424464,NA,NA
"CPDcur_UKB","BG.Fast",2,"paternal",-0.000454264393746924,0.000753533721847842,0.000238668700693204,NA,NA
"CPDcur_UKB","BG.Fast",2,"maternal",-0.000457226435424464,0.000238668700693203,0.000731078209519079,NA,NA
"CPDcur_UKB","BG.Fast",3,"proband",0.000929274060774743,-0.000445190937531349,-0.000466270941666608,-1.54988020535713e-05,1.53336252496927e-05
"CPDcur_UKB","BG.Fast",3,"paternal",-0.000445190937531349,0.00151859875338452,0.000410081374276464,-0.00097370357470825,-7.58837143333605e-05
"CPDcur_UKB","BG.Fast",3,"maternal",-0.000466270941666607,0.000410081374276464,0.00122015020350877,-7.07558932361793e-05,-0.000692910341910472
"CPDcur_UKB","BG.Fast",3,"gp",-1.54988020535716e-05,-0.00097370357470825,-7.07558932361793e-05,0.00128981459117758,-0.000125260521282441
"CPDcur_UKB","BG.Fast",3,"gm",1.53336252496922e-05,-7.58837143333599e-05,-0.000692910341910471,-0.000125260521282441,0.00102398448291953
"CPDcur_UKB","BG.All",1,"proband",0.000498923116291668,NA,NA,NA,NA
"CPDcur_UKB","BG.All",2,"proband",0.000922041310514885,-0.000450033604847104,-0.000454791176812999,NA,NA
"CPDcur_UKB","BG.All",2,"paternal",-0.000450033604847103,0.000730983143576348,0.000237526875450136,NA,NA
"CPDcur_UKB","BG.All",2,"maternal",-0.000454791176812998,0.000237526875450136,0.000713227402267704,NA,NA
"CPDcur_UKB","BG.All",3,"proband",0.000922795100690545,-0.000441962034963521,-0.000463518700110618,-1.39674263116234e-05,1.48281201962768e-05
"CPDcur_UKB","BG.All",3,"paternal",-0.000441962034963521,0.00146797164810765,0.00040035172823883,-0.000939650901571814,-7.05064456716622e-05
"CPDcur_UKB","BG.All",3,"maternal",-0.000463518700110618,0.00040035172823883,0.0011796478724875,-6.61986352225268e-05,-0.000663951140712153
"CPDcur_UKB","BG.All",3,"gp",-1.39674263116238e-05,-0.000939650901571814,-6.61986352225266e-05,0.00124607129101183,-0.000123549868895945
"CPDcur_UKB","BG.All",3,"gm",1.48281201962769e-05,-7.05064456716621e-05,-0.000663951140712153,-0.000123549868895945,0.000985185804487237
"CPDcur_UKB","HDL",1,"proband",0.000532230864314421,NA,NA,NA,NA
"CPDcur_UKB","HDL",2,"proband",0.000848671227955308,-0.000415902579887115,-0.000418486227831601,NA,NA
"CPDcur_UKB","HDL",2,"paternal",-0.000415902579887115,0.00089059414204607,0.000231642726108476,NA,NA
"CPDcur_UKB","HDL",2,"maternal",-0.000418486227831601,0.000231642726108476,0.000849973928066606,NA,NA
"CPDcur_UKB","HDL",3,"proband",0.000849531203251956,-0.000402414224288697,-0.000422661152039849,-2.03210995162117e-05,9.55037978066441e-06
"CPDcur_UKB","HDL",3,"paternal",-0.000402414224288697,0.00181734224630368,0.000465720672782419,-0.00119900328215587,-0.000129503296897727
"CPDcur_UKB","HDL",3,"maternal",-0.000422661152039849,0.00046572067278242,0.00143838693922415,-0.000125652082890234,-0.000853697643657031
"CPDcur_UKB","HDL",3,"gp",-2.03210995162121e-05,-0.00119900328215587,-0.000125652082890233,0.00161398780764278,-0.000108308177345915
"CPDcur_UKB","HDL",3,"gm",9.55037978066456e-06,-0.000129503296897727,-0.000853697643657032,-0.000108308177345914,0.00129548965578537
"CPDcur_UKB","LDL",1,"proband",0.000535485789527271,NA,NA,NA,NA
"CPDcur_UKB","LDL",2,"proband",0.000847132618525228,-0.000414984776060189,-0.000418859139797166,NA,NA
"CPDcur_UKB","LDL",2,"paternal",-0.000414984776060189,0.000913126453830185,0.000225358268823833,NA,NA
"CPDcur_UKB","LDL",2,"maternal",-0.000418859139797166,0.000225358268823833,0.000868663793809208,NA,NA
"CPDcur_UKB","LDL",3,"proband",0.000847565058204327,-0.000405724867684738,-0.000426188140888173,-1.53901839395308e-05,1.36597708191387e-05
"CPDcur_UKB","LDL",3,"paternal",-0.000405724867684738,0.00189173873322494,0.000467979001113974,-0.0012579191749546,-0.000118769657080021
"CPDcur_UKB","LDL",3,"maternal",-0.000426188140888173,0.000467979001113974,0.00149172415368747,-0.000118459002040509,-0.000896010594766762
"CPDcur_UKB","LDL",3,"gp",-1.53901839395308e-05,-0.0012579191749546,-0.00011845900204051,0.00168727742871691,-0.000146207998706456
"CPDcur_UKB","LDL",3,"gm",1.36597708191381e-05,-0.000118769657080021,-0.000896010594766762,-0.000146207998706456,0.00135276005404907
